station_year,group_id,station_code,year,date,macro_path,micro_path,label,target
06.02_2013,8,6.02,2013,2013-12-04,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_04-10_13-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_04-10_12-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-05,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_05-09_52-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_05-09_51-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-06,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_06-10_03-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_06-10_02-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-08,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_08-10_04-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_08-10_03-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-09,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_09-09_48-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_09-09_47-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-11,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_11-09_57-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_11-09_57-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-12,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_12-09_53-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_12-09_52-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-13,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_13-09_58-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_13-09_57-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-14,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_14-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_14-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-15,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_15-10_12-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_15-10_11-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-16,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_16-10_16-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_16-10_10-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-17,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_17-11_29-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_17-11_28-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-18,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_18-10_54-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_18-10_53-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-19,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_19-11_37-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_19-11_36-K1-10X.jpeg,PS0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-22,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_22-10_24-K1-1X.jpeg,,PS0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-23,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_23-09_54-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_23-09_48-K1-10X.jpeg,PS0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-24,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_24-09_57-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_24-09_56-K1-10X.jpeg,PS0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-25,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_25-10_06-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_25-10_06-K1-10X.jpeg,PS0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-26,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_26-09_47-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_26-09_46-K1-10X.jpeg,PS0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-27,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_27-10_14-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_27-10_14-K1-10X.jpeg,PS0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-28,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_28-10_15-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_28-10_14-K1-10X.jpeg,PS0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-30,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_30-10_09-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_30-10_08-K1-10X.jpeg,PS0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2013,8,6.02,2013,2013-12-31,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\1X\06_02-2013_12_31-10_13-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2013\K1\10X\06_02-2013_12_31-10_12-K1-10X.jpeg,PS0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-06-25,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_06_25-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_06_25-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-06-27,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_06_27-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_06_27-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-06-28,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_06_28-10_14-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_06_28-10_13-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-06-30,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_06_30-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_06_30-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-07-01,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_07_01-11_19-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_07_01-11_18-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-07-02,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_07_02-10_10-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_07_02-10_09-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-07-10,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_07_10-11_42-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_07_10-11_41-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-07-14,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_07_14-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_07_14-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-07-15,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_07_15-10_07-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_07_15-10_07-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-07-16,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_07_16-10_19-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_07_16-10_18-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-07-19,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_07_19-09_30-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_07_19-09_30-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-07-20,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_07_20-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_07_20-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-07-21,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_07_21-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_07_21-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-07-22,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_07_22-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_07_22-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-07-23,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_07_23-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_07_23-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-07-24,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_07_24-09_30-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_07_24-09_30-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-07-25,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_07_25-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_07_25-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-07-26,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_07_26-09_30-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_07_26-09_30-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-07-27,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_07_27-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_07_27-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-07-28,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_07_28-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_07_28-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-07-29,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_07_29-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_07_29-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-07-30,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_07_30-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_07_30-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-01,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_01-09_30-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_01-09_30-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-03,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_03-11_34-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_03-11_33-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-04,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_04-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_04-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-05,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_05-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_05-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-06,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_06-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_06-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-08,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_08-09_30-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_08-09_30-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-10,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_10-10_29-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_10-10_28-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-11,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_11-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_11-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-12,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_12-11_45-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_12-11_44-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-13,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_13-10_18-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_13-10_17-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-15,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_15-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_15-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-16,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_16-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_16-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-17,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_17-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_17-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-18,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_18-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_18-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-19,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_19-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_19-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-20,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_20-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_20-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-21,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_21-09_30-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_21-09_30-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-22,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_22-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_22-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-23,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_23-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_23-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-24,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_24-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_24-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
06.02_2016,9,6.02,2016,2016-08-25,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\1X\06_02-2016_08_25-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\06.02\2016\K1\10X\06_02-2016_08_25-10_00-K1-10X.jpeg,Dormancy,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
